REG_NUMBER	STREET_TYPE	STREET_NAME	STREET_NUMBER	STREET_OTHER	ZIP_CODE	TOWN	PROVINCE	COORDINATE_X	COORDINATE_Y	PRECISION
B50539287	PG	CIUDAD TRANSPORTE S JUAN	7		50820	SAN JUAN DE MOZARRIFAR	ZARAGOZA	-0.8580456	41.72607876	6
B50551043	PS	SAGASTA	74	4 IZQUIERDA	50006	ZARAGOZA	ZARAGOZA	-0.886671	41.639607	1
B50552538	CL	DUQUESA VILLAHERMOSA	149	1 B	50009	ZARAGOZA	ZARAGOZA	-0.913426	41.643637	1
B50552611	AV	SAN JOSE	40	LC	50008	ZARAGOZA	ZARAGOZA	-0.873119	41.643148	1
B50552892	CL	NTRA SRA DE LAS AGUAS	2	DERECHA	50007	ZARAGOZA	ZARAGOZA	-0.881777	41.635067	1
B50566074	CL	LUCIANO PAVAROTTI	19		50011	ZARAGOZA	ZARAGOZA	-0.9193657	41.67097502	5
B50570969	CL	CADIZ	6	2 B	50004	ZARAGOZA	ZARAGOZA	-0.883473	41.650743	1
B50572148	CL	SALVADOR MINGUIJON	66	LC 12	50002	ZARAGOZA	ZARAGOZA	-0.860939	41.65055	1
B50574144	CL	SAN JORGE	7	PR	50001	ZARAGOZA	ZARAGOZA	-0.877404	41.652693	1
B50576321	CL	CATORCE SEPTIEMBRE	3		50720	CARTUJA BAJA	ZARAGOZA	-0.824524	41.605303	1
B50576529	CL	BURSAO PLAZA	7		50197	ZARAGOZA	ZARAGOZA	-0.99746746	41.64329926	6
B50577311	CL	GOYA	19	BAJO	50830	VILLANUEVA DE GALLEGO	ZARAGOZA	-0.824629	41.767662	1
B50583160	CL	TOLEDO	16	LC	50005	ZARAGOZA	ZARAGOZA	-0.896526	41.647794	1
B50585959	CL	POETA JOAN MARAGALL		8 A	28020	MADRID	MADRID	-3.692702	40.45313	3
B50594407	CR	PURROY	29		50260	MORATA DE JALON	ZARAGOZA	-1.481003	41.473844	1
B50602556	CM	VENTORRO			50292	CETINA	ZARAGOZA	-1.96917385	41.27632351	5
B50603836	AV	FERNANDO EL CATOLICO	20	3 A	50600	EJEA DE LOS CABALLEROS	ZARAGOZA	-1.135628	42.124879	1
B50603976	PZ	JOSE MARIA FORQUE	3	5 A	50004	ZARAGOZA	ZARAGOZA	-0.886955	41.65295	1
B50605666	CL	ROSALIA DE CASTRO	22	BAJO A	50018	ZARAGOZA	ZARAGOZA	-0.891285	41.665972	1
B50606581	AV	INDEPENDENCIA	24	2 1	50004	ZARAGOZA	ZARAGOZA	-0.883279	41.650046	1
B50608025	CL	CONSEJO DE CIENTO	21	BAJO 1	50007	ZARAGOZA	ZARAGOZA	-0.873828	41.627076	1
B50613652	CL	RECONQUISTA	8	2	50001	ZARAGOZA	ZARAGOZA	-0.875766	41.649556	1
B50616218	CL	BALAITUS CASABLANCA	7		50012	ZARAGOZA	ZARAGOZA	-0.98003177	41.6024873	6
B50618271	CL	VIRGEN DE MOVERA	5	24	50194	MOVERA	ZARAGOZA	-0.823175	41.650156	1
B50621127	CL	MANUEL TOVAR	19		28034	MADRID	MADRID	-3.688851	40.48827	1
B50623719	CL	POLIGONO INDUSTRIAL	65	NV	50500	TARAZONA	ZARAGOZA	-1.710189	41.895208	1
B50628452	CL	DON HERNANDO DE ARAGON	1	BAJO	50001	ZARAGOZA	ZARAGOZA	-0.882553	41.648762	1
B50629757	CL	TORRE NUEVA	12	BAJO	50003	ZARAGOZA	ZARAGOZA	-0.882623	41.655041	1
B50634757	CL	JULIO GARCIA CONDOY	40	LC	50018	ZARAGOZA	ZARAGOZA	-0.88441	41.674546	1
B50635655	CL	SANCLEMENTE	25	4	50001	ZARAGOZA	ZARAGOZA	-0.880031	41.649121	1
B50638147	CL	ZEUS	6	4 1	28341	VALDEMORO	MADRID	-3.680923	40.182901	1
B50639400	PS	MARIA AGUSTIN PASAJE	4	LO	50004	ZARAGOZA	ZARAGOZA	-0.88988595	41.65210561	6
B50643006	CL	VEGA	27	BAJO	50550	MALLEN	ZARAGOZA	-1.417225	41.900203	1
B50643493	CL	CERVANTES MIGUEL	42	OF BAJO	50006	ZARAGOZA	ZARAGOZA	-0.89220607	41.63687048	6
B50645217	PS	HONTANAR UR FINCA	1	78	28223	POZUELO DE ALARCON	MADRID	-3.8182411	40.42468129	6
B50650605	CL	COIMBRA	1	10 D	50008	ZARAGOZA	ZARAGOZA	-0.875825	41.648485	1
B50651959	CL	GOMEZ AVELLANEDA	55	LC	50018	ZARAGOZA	ZARAGOZA	-0.891072	41.671511	1
B50652890	CL	HISPANIDAD	59	3 2 B	50012	ZARAGOZA	ZARAGOZA	-0.91512	41.641261	1
B50658251	CL	ATARES	4	DA	50003	ZARAGOZA	ZARAGOZA	-0.880031	41.654624	1
B50659101	CL	DON JAIME I	32	PRC	50001	ZARAGOZA	ZARAGOZA	-0.877972	41.653676	1
B50660505	CM	LAS TORRES	24	SGB	50008	ZARAGOZA	ZARAGOZA	-0.876306	41.645558	1
B50662600	AV	TENOR FLETA	10	LOCAL	50007	ZARAGOZA	ZARAGOZA	-0.885178	41.64156	1
B50676550	CL	FRANCISCO VITORIA	16	D OF D	50008	ZARAGOZA	ZARAGOZA	-0.88057	41.646249	1
B50681584	CL	HISPANIDAD	35		50012	ZARAGOZA	ZARAGOZA	-0.912448	41.63553	1
B50684588	CL	BARCELONA	15		28150	VALDETORRES DE JARAMA	MADRID	-3.515968	40.701156	1
B50687995	CL	TENIENTE CORONEL VALENZUELA	7	1 PRF	50004	ZARAGOZA	ZARAGOZA	-0.88307	41.652753	1
B50688803	CL	SAN JUAN DE LA PEÑA	181	LC	50015	ZARAGOZA	ZARAGOZA	-0.945686	41.662122	1
B50691104	PG	CATARROJA CALLE 25	414		46470	CATARROJA	VALENCIA	-0.3965064	39.39572784	6
B50697879	CL	RUIZ TAPIADOR	11	LC	50007	ZARAGOZA	ZARAGOZA	-0.888665	41.632591	1
B50699891	CL	CERVANTES		LC	50006	ZARAGOZA	ZARAGOZA	-0.89220607	41.63687048	6
B50707561	CL	COSO	79	10 IZQUIERDA	50001	ZARAGOZA	ZARAGOZA	-0.878159	41.651302	1
B50711761	PZ	PILAR	12	PR 1	50003	ZARAGOZA	ZARAGOZA	-0.878607	41.655561	1
B50717792	AV	COSCULLUELA	20		50600	EJEA DE LOS CABALLEROS	ZARAGOZA	-1.138761	42.124885	1
B50728278	CL	CADIZ	9		50004	ZARAGOZA	ZARAGOZA	-0.883833	41.650749	1
B50729045	CL	LAGOS DE CORONAS (MIRALBUENO)	47	5 A	50011	ZARAGOZA	ZARAGOZA	-0.932618	41.650711	1
B50729276	BO	S GREGORIO	19	LC	50015	ZARAGOZA	ZARAGOZA	-0.87270468	41.67710578	6
B50729599	CL	LA HERRERIA	11		50695	BIOTA	ZARAGOZA	-1.186542	42.264755	1
B50730118	AV	CASTILLA	53	20	28830	POLIGONO DE SAN FERNANDO DE HENARES	MADRID	-3.490375	40.454721	1
B50731603	CL	GALDAR	1		50300	CALATAYUD	ZARAGOZA	-1.641744	41.351159	1
B50737196	CL	MANUELA SANCHO	29	OF 1	50002	ZARAGOZA	ZARAGOZA	-0.872876	41.649448	1
B50739671	CL	RONDA SAN ISIDRO	8		50640	LUCENI	ZARAGOZA	-1.238292	41.831228	3
B50742048	CL	SANTA BARBARA	7	EN	22400	MONZON	HUESCA	0.192496	41.911196	1
B50742360	PG	ZONA FRANCA	111	8	08038	BARCELONA	BARCELONA	2.141226	41.356924	1
B50742402	AV	INDEPENDENCIA	6	1 3	50004	ZARAGOZA	ZARAGOZA	-0.881828	41.651451	1
B50742949	CL	GRAN VIA	19	SXIZ	50006	ZARAGOZA	ZARAGOZA	-0.888245	41.645805	1
B50743269	AV	INDEPENDENCIA	23	PRDA	50001	ZARAGOZA	ZARAGOZA	-0.882757	41.650234	1
B50743301	AV	INDEPENDENCIA	19	8 D	50001	ZARAGOZA	ZARAGOZA	-0.882323	41.65064	1
B50743509	CL	STA ANA	12	LC	50004	ZARAGOZA	ZARAGOZA	-0.88988595	41.65210561	6
B50743525	CL	PABLO REMACHA	29	4 4	50008	ZARAGOZA	ZARAGOZA	-0.87087	41.638067	1
B50743616	CM	ESTACION	4		50180	UTEBO	ZARAGOZA	-0.984641	41.702756	1
B50744556	CL	PIERRE GASSIER	27	2 B	50018	ZARAGOZA	ZARAGOZA	-0.879143	41.687508	1
B50745322	CL	ALFONSO X EL SABIO	1	PRF 1	50006	ZARAGOZA	ZARAGOZA	-0.892399	41.636228	1
B50747674	CL	VALLE DE TENA	27		50430	MARIA DE HUERVA	ZARAGOZA	-0.96688572	41.48970024	5
B50751791	PS	LA CONSTITUCION	29	LO	50001	ZARAGOZA	ZARAGOZA	-0.880827	41.647929	1
B50751999	CL	MATUTE HERVIAS JULIAN	2	LC 12	50002	ZARAGOZA	ZARAGOZA	-0.8585254	41.64565302	6
B50756006	AV	AMERICA	33	LCDA	50007	ZARAGOZA	ZARAGOZA	-0.885524	41.631002	1
B50760354	AV	ZARAGOZA	13		50630	ALAGON	ZARAGOZA	-1.118108	41.768409	1
B50761279	CL	RIO GUADALOPE	9		50003	ZARAGOZA	ZARAGOZA	-0.896689	41.663072	1
B50763598	PS	LAS DAMAS	19	4 IZQUIERDA	50008	ZARAGOZA	ZARAGOZA	-0.883744	41.644659	1
B50769033	CL	MARIA MOLINER	16	3	50007	ZARAGOZA	ZARAGOZA	-0.884652	41.639299	1
B50772854	CL	UNCASTILLO	19		50008	ZARAGOZA	ZARAGOZA	-0.879951	41.639852	1
B50773118	CL	BIARRITZ	17	9 A	50017	ZARAGOZA	ZARAGOZA	-0.920099	41.655573	1
B50773761	CL	FRANCISCO VITORIA	24	D BJA	50008	ZARAGOZA	ZARAGOZA	-0.879611	41.645475	1
B50776855	CL	BILBAO	13		50004	ZARAGOZA	ZARAGOZA	-0.88988595	41.65210561	6
B50782960	CL	ALBAREDA	7	1 4	50004	ZARAGOZA	ZARAGOZA	-0.885258	41.649398	1
B50783745	CL	LETRA J MALPICA	38	NV	50171	LA PUEBLA DE ALFINDEN	ZARAGOZA	-0.74715669	41.63545032	6
B50789502	CL	LEOPOLDO ROMEO	13	IZQUIERDA 2 D	50002	ZARAGOZA	ZARAGOZA	-0.863923	41.646742	1
B50790575	PG	CIUDAD TRANSPORTE S JUAN	8	NV BL H	50820	SAN JUAN DE MOZARRIFAR	ZARAGOZA	-0.8580456	41.72607876	6
B50790641	AV	INDEPENDENCIA	8	2 IZQUIERDA	50004	ZARAGOZA	ZARAGOZA	-0.881952	41.651327	1
B50796895	CL	MONCAYO	18		50540	BORJA	ZARAGOZA	-1.535116	41.832192	1
B50797554	CL	ALBAREDA	6	1 1 2	50004	ZARAGOZA	ZARAGOZA	-0.88556	41.649718	1
B50797869	PS	LA CONSTITUCION	29	6 IZQUIERDA	50001	ZARAGOZA	ZARAGOZA	-0.880827	41.647929	1
B50802693	CL	SOR JUANA DE LA CRUZ	10	2 4 A	50018	ZARAGOZA	ZARAGOZA	-0.89198	41.67087	1
B50804723	CL	OSCA	14		50197	GARRAPINILLOS	ZARAGOZA	-1.07510603	41.667439	5
B50808278	CL	MAESTRO ESTREMIANA	1	BAJO B	50006	ZARAGOZA	ZARAGOZA	-0.885501	41.635352	1
B50810282	CR	LOGROÑO	38		50180	UTEBO	ZARAGOZA	-1.008099	41.706281	1
B50811744	CL	PABLO NERUDA	5	LC	50018	ZARAGOZA	ZARAGOZA	-0.886448	41.6699	1
B50811942	CL	OBISPO GARCIA	5	BAJO	50700	CASPE	ZARAGOZA	-0.043693	41.238882	1
B50813062	AV	PORTUGAL	27	4 5	26001	LOGROÑO	RIOJA	-2.450426	42.464797	1
B50818863	CL	LA CADENA	5	LCBR	50001	ZARAGOZA	ZARAGOZA	-0.875787	41.650745	1
B50821347	CM	HEREDEROS	7		50180	UTEBO	ZARAGOZA	-1.0150159	41.70437213	5
B50827062	AV	MADRID	199	1 A	50017	ZARAGOZA	ZARAGOZA	-0.908662	41.652348	1
B50841626	CR	LOGROÑO (AUTOVIA)	10	KM 8,7	50011	ZARAGOZA	ZARAGOZA	-0.960085	41.678149	1
B50843390	CL	MARIA ZAMBRANO		16	50018	ZARAGOZA	ZARAGOZA	-0.881762	41.661537	3
B50843523	PZ	SAN PEDRO NOLASCO	1	1 F	50001	ZARAGOZA	ZARAGOZA	-0.877332	41.652701	1
B50847433	AV	LA JOTA	53	1 H	50014	ZARAGOZA	ZARAGOZA	-0.859537	41.661332	1
B50854371	AV	SAN JOSE	195	4 C	50007	ZARAGOZA	ZARAGOZA	-0.879584	41.635315	1
B50854538	CL	SAN MIGUEL	2	3 A 1	50001	ZARAGOZA	ZARAGOZA	-0.881619	41.65124	1
B50859685	CL	MEDIAVILLA	3	2	50600	EJEA DE LOS CABALLEROS	ZARAGOZA	-1.142284	42.126041	1
B50862127	CL	MAESTRO MARQUINA	14	LC	50006	ZARAGOZA	ZARAGOZA	-0.887116	41.640308	1
B50863653	PZ	ARAGON	1	9 A	50004	ZARAGOZA	ZARAGOZA	-0.88988595	41.65210561	6
B50869635	CL	MAURICIO LEGENDRE	33		28046	MADRID	MADRID	-3.686037	40.472665	1
B50870567	CL	RAMON PIGNATELLI	14	3	50004	ZARAGOZA	ZARAGOZA	-0.884981	41.653815	1
B50874007	CL	RETAMA	25		50720	CARTUJA BAJA	ZARAGOZA	-0.7759759	41.53333633	5
B50878016	CL	CONTINENTE DE OCEANIA	7	1 2	50015	ZARAGOZA	ZARAGOZA	-0.874618	41.678607	1
B50878107	CL	LA PLAZA	4		50197	ALFOCEA	ZARAGOZA	-0.99746746	41.64329926	6
B50881481	CL	DOCTOR CASAS	1	BAJO	50008	ZARAGOZA	ZARAGOZA	-0.883151	41.643703	1
B50886373	CL	COSO	98	4	50001	ZARAGOZA	ZARAGOZA	-0.877203	41.650771	1
B50888627	PS	RUISEÑORES	40	CA 11	50006	ZARAGOZA	ZARAGOZA	-0.890712	41.634241	1
B50895390	CL	CAMINO DE VALLADOLID	13	1	28250	TORRELODONES	MADRID	-3.929712	40.575466	1
B50902212	CL	JOSE ANTONIO DUCE GRACIA	2	LC 2	50018	ZARAGOZA	ZARAGOZA	-0.887833	41.668683	1
B50907138	CL	CONDE ARANDA	32	LC 15	50003	ZARAGOZA	ZARAGOZA	-0.887189	41.654972	1
B50915081	CL	ALFONSO I	19	1 5	50003	ZARAGOZA	ZARAGOZA	-0.88136	41.654009	1
B50915271	CL	SEPULCRO	23	LC	50001	ZARAGOZA	ZARAGOZA	-0.873435	41.654358	1
B50920172	AV	NAVARRA	72	2 1 D	50010	ZARAGOZA	ZARAGOZA	-0.907725	41.655681	1
B50920214	AV	SAN JOSE	5		50013	ZARAGOZA	ZARAGOZA	-0.872276	41.645798	1
B50925098	CL	ALFONSO ZAPATER CERDAN	6	LC 7	50014	ZARAGOZA	ZARAGOZA	-0.857687	41.65701	1
B50932227	CL	MADRE VEDRUNA	8	1 D	50008	ZARAGOZA	ZARAGOZA	-0.882495	41.646483	1
B50934660	CR	CUNCHILLOS		KM 2	50500	TARAZONA	ZARAGOZA	-1.717567	41.904451	1
B50936582	CR	MADRID	314	NA 6	50012	ZARAGOZA	ZARAGOZA	-0.793409	41.651344	1
B50936970	PZ	ROMA	6	LC	50010	ZARAGOZA	ZARAGOZA	-0.898838	41.649052	1
B50945088	CL	D PLANO	15		50430	MARIA DE HUERVA	ZARAGOZA	-0.99124704	41.5104432	6
B50948876	CL	TURIASO PLAZA	28		50197	ZARAGOZA	ZARAGOZA	-0.99746746	41.64329926	6
B50949346	PG	ENTRERRIOS			50639	FIGUERUELAS	ZARAGOZA	-1.17852759	41.76770363	5
B50954809	AV	ACADEMIA GENERAL MILITAR	52		50015	ZARAGOZA	ZARAGOZA	-0.870832	41.682653	1
B50960228	PS	LA MINA	3	1 DC	50001	ZARAGOZA	ZARAGOZA	-0.87894	41.647245	1
B50963255	CL	NTRA SRA DEL SALZ	8	LC	50017	ZARAGOZA	ZARAGOZA	-0.91517	41.649755	1
B50973353	CL	CASTELAR	50	BAJO	50013	ZARAGOZA	ZARAGOZA	-0.870276	41.63943	1
B50977941	CM	SAN MARCIAL	23	3 AT	31500	TUDELA	NAVARRA	-1.601215	42.061698	1
B50982883	AV	CATALUÑA	165	5 F	50014	ZARAGOZA	ZARAGOZA	-0.854883	41.666577	1
B50983097	CL	HISPANIDAD	35	6 3 C	50012	ZARAGOZA	ZARAGOZA	-0.912448	41.63553	1
B50984319	AV	INDEPENDENCIA	32	5 C	50004	ZARAGOZA	ZARAGOZA	-0.883925	41.6494	1
B50994532	CL	ALBAREDA	7	1 4	50004	ZARAGOZA	ZARAGOZA	-0.885258	41.649398	1
B50996008	PS	SAGASTA	60	EN IZQUIERDA	50006	ZARAGOZA	ZARAGOZA	-0.886637	41.640993	1
B51002251	PQ	MARITIMO MEDITERRANEO			51001	CEUTA	CEUTA	-5.3121592	35.89064432	6
B51004919	CL	MARINERO	41	LOCAL	51001	CEUTA	CEUTA	-5.3121592	35.89064432	6
B52000924	CL	GARCIA MARGALLO, GENERAL	13		52002	MELILLA	MELILLA	-2.942274	35.29553	1
B52001195	CL	GARCIA MORATO, COMANDANTE	9		52006	MELILLA	MELILLA	-2.940996	35.284123	1
B52003209	CL	POLAVIEJA, GENERAL	1		52006	MELILLA	MELILLA	-2.942982	35.284359	1
B52003811	CL	MIGUEL DE CERVANTES	4	1 E	52001	MELILLA	MELILLA	-2.940082	35.291455	1
B52003829	CL	RUIZ RODRIGUEZ, CABO	72		52005	MELILLA	MELILLA	-2.946483	35.283936	1
B53000147	AV	NICARAGUA	22	5 C	03502	BENIDORM	ALICANTE	-0.141454	38.541842	1
B53000600	AV	BENIARDA	2		03502	BENIDORM	ALICANTE	-0.132348	38.543799	1
B53000873	PD	PARTIDA D'EULA	59	B	03330	CREVILLENT	ALICANTE	-0.7977402	38.22290147	5
B53002358	CL	SANT ROC	10		03700	DENIA	ALICANTE	0.101986	38.841907	1
B53005054	CL	CAÑADA	22		03206	ELCHE/ELX	ALICANTE	-0.71326555	38.27779891	6
B53006425	CL	PARE FERRAN FERRANDO	12		03780	PEGO	ALICANTE	-0.120114	38.842095	1
B53007407	CL	GONZALO ORTOLA	7		03760	ONDARA	ALICANTE	0.020422	38.822615	1
B53008124	LG	CARRUS POLIGONO INDUSTRIAL	266	POLIGONO 2	03291	ELCHE/ELX	ALICANTE	-0.720847	38.265653	1
B53017380	CL	CANALEJAS	16		03570	VILLAJOYOSA/LA VILA JOIOSA	ALICANTE	-0.232734	38.50689	1
B53017877	AV	CARRER LA MAR	14	BAJO	03560	EL CAMPELLO	ALICANTE	-0.392827	38.428738	1
B53018461	CL	CAPITA ANTONI MENA	17		03201	ELCHE/ELX	ALICANTE	-0.707809	38.266478	1
B53019386	CL	CHURRUCA	18	E	03003	ALICANTE/ALACANT	ALICANTE	-0.492031	38.340415	1
B53019790	CL	FRANCISCO ESCOLANO	25	BAJO	03006	ALICANTE/ALACANT	ALICANTE	-0.498888	38.344273	1
B53023594	CL	MURCIA	17		03600	ELDA	ALICANTE	-0.788178	38.475792	1
B53026381	CL	GAMBO	1	2	03503	BENIDORM	ALICANTE	-0.128597	38.53631	1
B53027215	CL	JUAN XXIII	22	5	03420	CASTALLA	ALICANTE	-0.673566	38.592858	1
B53032835	UR	URBANOVA PLAYA SALADAR	5	1 A	03008	URBANOVA	ALICANTE	-0.49033524	38.41548447	6
B53042982	CL	DIANA	46		03700	DENIA	ALICANTE	0.107562	38.838732	1
B53045118	PD	MADRIGUERES HTO	3	TORRES	03700	DENIA	ALICANTE	0.09298305	38.83241409	6
B53045910	CL	PRIMAVERA	8	11 D	03501	BENIDORM	ALICANTE	-0.129013	38.54142	1
B53046165	CL	DOS DE MAYO	83	12 C	03600	ELDA	ALICANTE	-0.792913	38.479142	1
B53046587	AV	URUGUAY	3		03502	BENIDORM	ALICANTE	-0.139799	38.538211	1
B53046835	PD	ALCORAYA-POLIGONO A	59	BAJO	03699	LA ALCORAYA	ALICANTE	-0.58136594	38.34424251	5
B53048963	AV	JOAN FUSTER	26	BAJO	03700	DENIA	ALICANTE	0.107868	38.835028	1
B53052940	CL	FRANKLIN P IND PEDRERA PC	4	D	03720	BENISSA	ALICANTE	0.03753099	38.69238675	6
B53053864	CL	DOCTOR FLEMING	12	3 B	03680	ASPE	ALICANTE	-0.766175	38.348152	1
B53055018	AV	GENERAL BAÑULS	13		03380	BIGASTRO	ALICANTE	-0.89971	38.062933	1
B53056263	CL	MIRAFLOR	6	1 1	03700	DENIA	ALICANTE	0.100982	38.842375	1
B53057071	UR	RESID BONALBA LAGOS	49		03110	MUTXAMEL	ALICANTE	-0.4757019	38.43485181	6
B53073367	AV	COSTA BLANCA	84	URBANIZACION PORTO P 5	03540	ALICANTE/ALACANT	ALICANTE	-0.418649	38.362067	1
B53076246	CL	NARCISO MONTURIOL			03203	JUBALCOI	ALICANTE	-0.63310689	38.30858724	5
B53084141	CL	MARQUES DE CAMPO	46	4 2	03700	DENIA	ALICANTE	0.109637	38.840632	1
B53086799	CL	OBISPO ROCAMORA	6	E	03300	ORIHUELA	ALICANTE	-0.944458	38.083675	1
B53089793	CL	A. VIVALDI	12		03581	PLA PARCIAL PLATJA	ALICANTE	-0.068809	38.571827	1
B53100020	CL	GALICIA	21		03610	PETRER	ALICANTE	-0.787683	38.483352	1
B53101143	AV	CONSTITUCION	175		03158	CATRAL	ALICANTE	-0.794725	38.155993	3
B53102851	AV	ALFONSO EL SABIO	21	5	03001	ALICANTE/ALACANT	ALICANTE	-0.487384	38.3471	1
B53103107	AV	LA LLIBERTAT	30	BAJO 26	03738	ARENAL (JAVEA/XABIA)	ALICANTE	0.188457	38.774469	3
B53106282	AV	ALCOI	4		03830	MURO DE ALCOY	ALICANTE	-0.440642	38.779982	1
B53107447	CL	TORREVEJENSES AUSENTES	5		03181	TORREVIEJA	ALICANTE	-0.680339	37.974164	1
B53107496	LG	ZONA PLAYA ARENAL	12		03738	ARENAL (JAVEA/XABIA)	ALICANTE	0.20432637	38.75162065	6
B53108403	CL	UTIEL	18	AC	03203	ELCHE/ELX	ALICANTE	-0.672717	38.265081	1
B53110003	CL	REYES CATOLICOS	31	1 C	03003	ALICANTE/ALACANT	ALICANTE	-0.491036	38.34206	1
B53114914	CL	LA CARRETERA -HURCHILLO	27		03313	HURCHILLO	ALICANTE	-0.920536	38.058382	1
B53126447	CL	JAIME BALMES	68		03600	ELDA	ALICANTE	-0.792435	38.478092	1
B53126454	PG	CARRETERA	18	ENB	03501	BENIDORM	ALICANTE	-0.130326	38.536505	1
B53133138	CL	GUADALEST	3	7 C	03005	ALICANTE/ALACANT	ALICANTE	-0.49875	38.35493	1
B53134920	CL	SARDINAL	4	4 X	03590	ALTEA	ALICANTE	-0.056151	38.591593	1
B53137675	CL	ARROYOFRESNO	13		28035	MADRID	MADRID	-3.741305	40.476964	1
B53141156	CL	CARMEN	16	BAJO	03190	PILAR DE LA HORADADA	ALICANTE	-0.790245	37.863369	1
B53147021	CS	BLANCA ALHORINES			03400	VILLENA	ALICANTE	-0.87409648	38.68763773	6
B53150918	CL	PAELLERO MORAIRA	31		03725	TEULADA	ALICANTE	0.10613815	38.72235749	5
B53173860	CL	MAYOR	100	BAJO	03690	SAN VICENTE DEL RASPEIG/SANT VICENT DEL RASPEIG	ALICANTE	-0.522914	38.391584	1
B53179719	CL	MEDINA DEL CAMPO	10		03730	JAVEA/XABIA	ALICANTE	0.154722	38.778486	1
B53181673	PD	GARDUIX	10		03710	CALP	ALICANTE	0.052463	38.65861	1
B53183992	CL	MARQUES DE CAMPO	5	B I	03700	DENIA	ALICANTE	0.10724	38.840069	1
B53185575	PG	IND ALFAC II CL HUELVA	20		03440	IBI	ALICANTE	-0.5628154	38.62501215	6
B53188454	CL	AUSO Y MONZO	12		03006	ALICANTE/ALACANT	ALICANTE	-0.506047	38.345277	1
B53190393	CL	DONOSO CORTES	95		03600	ELDA	ALICANTE	-0.786997	38.476166	1
B53197877	CL	MAYOR	19		03002	ALICANTE/ALACANT	ALICANTE	-0.482212	38.345115	1
B53201455	CL	VIRGEN MARIA	7	BA DC	28007	MADRID	MADRID	-3.671597	40.410956	1
B53205464	CL	SAN ILDEFONSO	4	2	03001	ALICANTE/ALACANT	ALICANTE	-0.485604	38.345611	1
B53209185	AV	COSTA BLANCA	150		03191	TORRE DE LA HORADADA	ALICANTE	-0.763134	37.874869	1
B53212346	PG	ELS DOS PINS	37	PARCELA	03410	BIAR	ALICANTE	-0.74785369	38.64461797	5
B53214615	PL	REI JAUME I	7	4	03202	ELCHE/ELX	ALICANTE	-0.69346	38.268463	1
B53216032	CL	RUBENS	9		03009	ALICANTE/ALACANT	ALICANTE	-0.503328	38.375025	1
B53216511	CR	MADRID ALICANTE	69	KM 407	03007	ALICANTE/ALACANT	ALICANTE	-0.51698266	38.3410238	6
B53220042	CL	HILARION ESLAVA	154		03204	ELCHE/ELX	ALICANTE	-0.705305	38.255274	1
B53221529	AV	ALFONSO PUCHADES	6		03501	BENIDORM	ALICANTE	-0.129739	38.543645	1
B53222196	CL	GANDIA ESQ G MARAÑON	53		03202	ELCHE/ELX	ALICANTE	-0.6800456	38.27303586	6
B53225082	CL	BRIGADIER ALGARRA	29		03610	PETRER	ALICANTE	-0.779391	38.482735	1
B53236303	CL	CAMILO MENGUAL BISBAL	3	1 B	03780	PEGO	ALICANTE	-0.114675	38.841396	1
B53240677	PD	ARMAIG	1		03510	CALLOSA D'EN SARRIA	ALICANTE	-0.10395005	38.65332994	5
B53242939	UR	MONTE PEGO		1 1	03780	PEGO	ALICANTE	-0.09985801	38.84369511	6
B53248282	AV	ALACANT	150	1 1	03203	ELCHE/ELX	ALICANTE	-0.66711591	38.27117967	5
B53253480	CL	GARDENIAS	14	5 A	03501	BENIDORM	ALICANTE	-0.134976	38.538016	1
B53255691	AV	REINA VICTORIA	2	EN	03600	ELDA	ALICANTE	-0.790295	38.473669	1
B53260295	CL	ALEMANIA P I C A	86	AL	03600	ELDA	ALICANTE	-0.82077157	38.47489286	6
B53267670	AV	DEPORTISTA ISABEL FERNANDEZ	20	1 5 B	03005	ALICANTE/ALACANT	ALICANTE	-0.506829	38.358914	1
B53267738	CL	LUIS BUÑUEL	25		03600	ELDA	ALICANTE	-0.795803	38.480234	1
B53269924	AV	MARQUESAT	17	1 A	03700	DENIA	ALICANTE	0.107884	38.836615	1
B53277307	AV	ENSEYANTS VILA	1		03570	VILLAJOYOSA/LA VILA JOIOSA	ALICANTE	-0.25135044	38.52105758	6
B53285391	TR	MAYOR	20		03314	SAN BARTOLOME (ORIHUELA)	ALICANTE	-0.86115069	38.09380887	5
B53308755	AV	DIEGO RAMIREZ PASTOR	100	1 1	03181	TORREVIEJA	ALICANTE	-0.68403	37.98059	1
B53319703	CL	LA PAU	19	1 C	03830	MURO DE ALCOY	ALICANTE	-0.437243	38.782007	1
B53339651	CL	ORIOLA	15	1 B	03110	MUTXAMEL	ALICANTE	-0.446462	38.412323	1
B53350559	CL	FRANCISCO ALONSO	48		03600	ELDA	ALICANTE	-0.789945	38.479123	1
B53362638	CL	ESTRELLA POLAR	9		03007	ALICANTE/ALACANT	ALICANTE	-0.522669	38.3394	1
B53364022	CL	ABADIA	7	BAJO	03203	ELCHE/ELX	ALICANTE	-0.697024	38.262013	1
B53371001	CL	OSCAR ESPLA	29		03201	ELCHE/ELX	ALICANTE	-0.703818	38.268716	1
B53379277	AV	GENERAL MARVA	5		03005	ALICANTE/ALACANT	ALICANTE	-0.491396	38.346528	1
B53402442	CL	LARRAMENDI	1		03160	ALMORADI	ALICANTE	-0.791823	38.108668	1
