REG_NUMBER	BALANCE_SHEET_YEAR	BALANCE_SHEET_ITEM	BALANCE_SHEET_ITEM_VALUE
B78134095	2024	40600	-33297.35
B78134095	2024	40700	-14504.2
B78134095	2024	40800	-7048.05
B78134095	2024	41500	-138.99
B78134095	2024	41800	25815.34
B78134095	2024	41900	-8343.33
B78134095	2024	49100	10746.66
B78134095	2024	49200	25676.35
B78134095	2024	49300	36423.01
B78134095	2024	49500	28079.68
B78134095	2024	91000	28079.68
B78134095	2024	91004	28079.68
B78134095	2024	91008	25779.97
B78134095	2024	91010	2299.71
B78134095	2024	91012	28079.68
B78134095	2024	94705	5
B78141181	2022	10000	361068.38
B78141181	2022	11000	161789.88
B78141181	2022	11100	114782.19
B78141181	2022	11200	43000.94
B78141181	2022	11400	4006.75
B78141181	2022	12000	199278.5
B78141181	2022	12300	30269.18
B78141181	2022	12390	30269.18
B78141181	2022	12500	40949.6
B78141181	2022	12700	128059.72
B78141181	2022	20000	384232.21
B78141181	2022	21000	384232.21
B78141181	2022	21100	27045.54
B78141181	2022	21110	27045.54
B78141181	2022	21300	22087.86
B78141181	2022	21500	292988.98
B78141181	2022	21700	42109.83
B78141181	2022	30000	361068.38
B78141181	2022	32000	-23163.83
B78141181	2022	32300	-48434.84
B78141181	2022	32390	-48434.84
B78141181	2022	32500	25271.01
B78141181	2022	32590	25271.01
B78141181	2022	40100	636720.8
B78141181	2022	40400	-2723.71
B78141181	2022	40600	-102311.21
B78141181	2022	40700	-393437.91
B78141181	2022	40800	-81908.73
B78141181	2022	41300	18
B78141181	2022	41500	-210.8
B78141181	2022	41900	-14036.61
B78141181	2022	49100	56357.24
B78141181	2022	49200	-210.8
B78141181	2022	49300	56146.44
B78141181	2022	49500	42109.83
B78141181	2022	91000	42109.83
B78141181	2022	91004	42109.83
B78141181	2022	91008	17391.34
B78141181	2022	91011	24718.49
B78141181	2022	91012	42109.83
B78145133	2024	10000	3779833.42
B78145133	2024	11000	1871942.25
B78145133	2024	11200	110316.53
B78145133	2024	11600	1761625.72
B78145133	2024	12000	1907891.17
B78145133	2024	12300	159367.09
B78145133	2024	12380	141831.7
B78145133	2024	12382	141831.7
B78145133	2024	12390	17535.39
B78145133	2024	12500	1682102.51
B78145133	2024	12700	66421.57
B78145133	2024	20000	3777876.85
B78145133	2024	21000	3777876.85
B78145133	2024	21100	69667.92
B78145133	2024	21110	69667.92
B78145133	2024	21300	691752.06
B78145133	2024	21500	2285339.86
B78145133	2024	21700	731117.01
B78145133	2024	30000	3779833.42
B78145133	2024	32000	1956.57
B78145133	2024	32300	1929.3
B78145133	2024	32390	1929.3
B78145133	2024	32500	27.27
B78145133	2024	32590	27.27
B78145133	2024	40100	41208.06
B78145133	2024	40700	-60739.31
B78145133	2024	40800	-3873.53
B78145133	2024	41100	597839.4
B78145133	2024	41300	313691.91
B78145133	2024	41400	37197.33
B78145133	2024	41490	37197.33
B78145133	2024	41600	24178.75
B78145133	2024	41900	-218385.6
B78145133	2024	49100	888126.53
B78145133	2024	49200	61376.08
B78145133	2024	49300	949502.61
B78145133	2024	49500	731117.01
B78145133	2024	91000	731117.01
B78145133	2024	91004	731117.01
B78145133	2024	91008	28036.17
B78145133	2024	91011	703080.84
B78145133	2024	91012	731117.01
B78157898	2020	10000	64295.54
B78157898	2020	11000	26186.19
B78157898	2020	11200	704.69
B78157898	2020	11500	47.65
B78157898	2020	11600	25433.85
B78157898	2020	12000	38109.35
B78157898	2020	12200	13950
B78157898	2020	12300	7165.07
B78157898	2020	12380	-1610.15
B78157898	2020	12382	-1610.15
B78157898	2020	12390	8775.22
B78157898	2020	12500	4310.93
B78157898	2020	12700	12683.35
B78157898	2020	20000	56209.13
B78157898	2020	21000	56209.13
B78157898	2020	21100	3281
B78157898	2020	21110	3281
B78157898	2020	21300	674.28
B78157898	2020	21500	60189.62
B78157898	2020	21700	-7935.77
B78157898	2020	30000	64295.54
B78157898	2020	32000	8086.41
B78157898	2020	32500	8086.41
B78157898	2020	32580	-225.37
B78157898	2020	32582	-225.37
B78157898	2020	32590	8311.78
B78157898	2020	40100	22057.77
B78157898	2020	40200	8900
B78157898	2020	40400	-14144.7
B78157898	2020	40600	-22600
B78157898	2020	40700	-4807.87
B78157898	2020	41100	80
B78157898	2020	41500	-66.23
B78157898	2020	41900	2645.26
B78157898	2020	49100	-10514.8
B78157898	2020	49200	-66.23
B78157898	2020	49300	-10581.03
B78157898	2020	49500	-7935.77
B78157898	2020	91000	2
B78157898	2020	94705	10
B78162252	2024	10000	98509.16
B78162252	2024	11000	30880.61
B78162252	2024	11200	7850.86
B78162252	2024	11500	1820
B78162252	2024	11600	21209.75
B78162252	2024	12000	67628.55
B78162252	2024	12300	14122.46
B78162252	2024	12380	12038.96
B78162252	2024	12381	12038.96
B78162252	2024	12390	2083.5
B78162252	2024	12500	7003.4
B78162252	2024	12700	46502.69
B78162252	2024	20000	47176.82
B78162252	2024	21000	47176.82
B78162252	2024	21100	4808.1
B78162252	2024	21110	4808.1
B78162252	2024	21300	46310.52
B78162252	2024	21500	-21583.55
B78162252	2024	21700	17641.75
B78162252	2024	30000	98509.16
B78162252	2024	31000	40121
B78162252	2024	31200	40121
B78162252	2024	31290	40121
B78162252	2024	32000	11211.34
B78162252	2024	32300	4994.36
B78162252	2024	32390	4994.36
B78162252	2024	32500	6216.98
B78162252	2024	32590	6216.98
B78162252	2024	40100	338414.38
B78162252	2024	40600	-141101.99
B78162252	2024	40700	-177125.55
B78162252	2024	40800	-2545.09
B78162252	2024	49100	17641.75
B78162252	2024	49300	17641.75
B78162252	2024	49500	17641.75
B78162252	2024	91000	17641.75
B78162252	2024	91004	17641.75
B78162252	2024	91011	17641.75
B78162252	2024	91012	17641.75
B78162252	2024	94705	50
B78171444	2025	10000	4805819.96
B78171444	2025	11000	2787344.39
B78171444	2025	11200	2749619.39
B78171444	2025	11500	37725
B78171444	2025	12000	2018475.57
B78171444	2025	12500	1162839.04
B78171444	2025	12600	1578.66
B78171444	2025	12700	854057.87
B78171444	2025	20000	4097083.72
B78171444	2025	21000	4097083.72
B78171444	2025	21100	233739.82
B78171444	2025	21110	233739.82
B78171444	2025	21300	3584211.01
B78171444	2025	21700	279132.89
B78171444	2025	30000	4805819.96
B78171444	2025	31000	527358.12
B78171444	2025	31200	527358.12
B78171444	2025	31290	527358.12
B78171444	2025	32000	181378.12
B78171444	2025	32300	87604
B78171444	2025	32390	87604
B78171444	2025	32500	93774.12
B78171444	2025	32590	93774.12
B78171444	2025	40500	625918.28
B78171444	2025	40600	-131665.74
B78171444	2025	40700	-160198.44
B78171444	2025	40800	-62665.42
B78171444	2025	41300	5837.43
B78171444	2025	41400	12839.04
B78171444	2025	41490	12839.04
B78171444	2025	41600	67164.25
B78171444	2025	41900	-78096.51
B78171444	2025	49100	277226.11
B78171444	2025	49200	80003.29
B78171444	2025	49300	357229.4
B78171444	2025	49500	279132.89
B78171444	2025	91000	279132.89
B78171444	2025	91004	279132.89
B78171444	2025	91008	279132.89
B78171444	2025	91012	279132.89
